rowname	genename	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name.GENENAME	MUT_12DPA_R1	MUT_12DPA_R2	MUT_12DPA_R3	WT_12DPA_R1	WT_12DPA_R2	MUT_14DPA_R1	MUT_14DPA_R2	MUT_14DPA_R3	WT_14DPA_R1	WT_14DPA_R2
ENSMUSG00000028755	Cda	139.755250337153	3.02018404403378	0.644317348769555	4.68741692242401	2.76674956557972e-06	3.99783069971554e-05	Cda	0.73	0.2	1.3	5.54	3.51	0.1	0.57	0.47	1.12	2.71
ENSMUSG00000028766	Alpl	4812.28036192277	2.29496462940773	0.289202306021205	7.93549906631608	2.09650569237184e-15	1.46289508312168e-13	Alpl	7.4	8.66	15.35	32.45	45.57	1.7	11.89	4.41	16.51	15.73
ENSMUSG00000028773	Fabp3	33.7123001216884	2.57768221570618	0.692251522358788	3.72362086965579	0.000196385773502844	0.00174841161927723	Fabp3	0.28	0.3	0.1	1.15	0.97	0.07	0.53	0.13	0.64	0.49
ENSMUSG00000028859	Csf3r	102.287259640649	-2.72885819181041	0.743157552698671	-3.67197801045142	0.000240680395811094	0.00208528694040598	Csf3r	0.36	0.36	2.1	0.09	0.08	0.26	0.42	0.12	0.06	0.2
ENSMUSG00000028883	Sema3a	215.659731177823	2.00839996145178	0.379166700193953	5.29687855084436	1.17798986226387e-07	2.27086404616819e-06	Sema3a	0.2	0.26	0.43	0.66	2.09	0.29	0.31	0.56	0.92	0.8
ENSMUSG00000028926	Cdk14	750.076881391655	1.51783045513227	0.217891102613108	6.96600474700136	3.26068146282813e-12	1.37572110917462e-10	Cdk14	1.25	0.98	1.5	2.67	3.02	0.61	1.28	0.84	2.49	2.21
ENSMUSG00000028978	Nos3	561.969038275177	1.77129413853251	0.252346103777404	7.01930448704286	2.22975386829586e-12	9.55575358570467e-11	Nos3	0.68	1.02	1.02	1.83	2.96	0.3	0.5	0.44	1.32	1.66
ENSMUSG00000028989	Angptl7	73.6731526977437	-1.50506514786113	0.463757030844848	-3.24537429679349	0.00117296337640626	0.00800340409944065	Angptl7	0.78	0.52	0.54	0.17	0.16	0.21	1.77	0.22	0.1	0.34
ENSMUSG00000029005	Draxin	68.2342621239554	1.61754586035745	0.392985535313184	4.11604426882627	3.85430307547732e-05	0.000428407492283143	Draxin	0.09	0.07	0.11	0.19	0.24	0.06	0.07	0.05	0.09	0.13
ENSMUSG00000029061	Mmp23	528.24806288499	1.96813666033933	0.193715054853641	10.1599571691851	2.99207862162821e-24	5.88610358240305e-22	Mmp23	3.13	3.72	4.96	10.4	11.91	1.76	3.88	2.82	8.58	7.22
ENSMUSG00000029090	Gpr125	2859.90190567089	1.55469031127463	0.205441474360593	7.56755818713522	3.80304846406353e-14	2.2256693663523e-12	Gpr125	3.64	6.54	7.48	13.61	13.23	1.95	7.25	2.31	7.37	10.17
ENSMUSG00000029120	Ppp2r2c	112.560228307953	-1.73783673876786	0.630880658874971	-2.75462040929721	0.00587602641119989	0.0299225940573383	Ppp2r2c	0.33	0.41	0.76	0.04	0.19	0.26	0.29	0.29	0.09	0.22
ENSMUSG00000029168	Dpysl5	166.783062774723	-1.53324325496278	0.576474538789529	-2.65968946032249	0.00782127273047334	0.0373517815569373	Dpysl5	0.42	1.07	0.28	0.12	0.28	0.19	0.34	0.13	0.13	0.14
ENSMUSG00000029189	Sel1l3	263.400453582787	-2.75998408358583	0.413689169504414	-6.67163727513631	2.52965176322591e-11	9.38730772498923e-10	Sel1l3	0.59	1.29	1.61	0.12	0.14	1.45	1	0.61	0.08	0.1
ENSMUSG00000029219	Slc10a4	65.540978902325	5.58360369189308	1.01556924515481	5.49800392098516	3.84114392107292e-08	8.27416859410008e-07	Slc10a4	0.07	0	0.01	0.46	1.19	0	0.02	0.04	0.39	0.54
ENSMUSG00000029245	Epha5	67.8273342408169	2.99133746040362	0.488589868664159	6.12238945638017	9.2182368897565e-10	2.73167644166868e-08	Epha5	0.03	0.08	0.07	0.26	0.41	0	0.05	0.03	0.38	0.4
ENSMUSG00000029255	Gnrhr	9.3036968589388	5.15756317261836	1.47195066249945	3.50389677046684	0.000458503057017764	0.00360792188674027	Gnrhr	0	0.01	0	0.07	0.16	0	0	0	0.11	0.28
ENSMUSG00000029306	Ibsp	7287.23731164556	2.64555116052158	0.671070789189858	3.94228329281832	8.07095645766132e-05	0.000812970863915448	Ibsp	10.78	8.01	28.94	69.4	80.16	0.62	11.96	1.91	62.81	30.25
ENSMUSG00000029307	Dmp1	663.276619549646	3.20132228546361	1.2072586330679	2.65172863359723	0.0080080874820719	0.0380658085610684	Dmp1	1.18	0.13	0.85	7.85	2.31	0.02	2.04	0.34	5.19	3.42
ENSMUSG00000029335	Bmp3	642.544957477267	2.21010314704733	0.304772382162148	7.2516516469379	4.11719698450226e-13	2.00673410038666e-11	Bmp3	0.39	0.77	0.48	1.91	1.84	0.25	0.67	0.41	1.49	1.56
ENSMUSG00000029348	Asphd2	69.0100547046788	1.7029856717239	0.390119327882905	4.36529428307396	1.26951728993504e-05	0.000159084254106364	Asphd2	0.2	0.28	0.27	0.66	1.2	0.17	0.27	0.2	0.41	0.35
ENSMUSG00000029359	Tesc	373.020685800789	1.61098970510735	0.555450605438378	2.90032937102645	0.00372770728952678	0.0208017787503053	Tesc	4.79	1.16	3.99	5.91	9.91	2.84	1.48	1.6	5.02	18.78
ENSMUSG00000029360	Gm9754	11.3722882090204	4.12101695724899	1.27878078418358	3.22261407758016	0.00127026572371282	0.00856354200527781	Gm9754	0.01	0	0.01	0.04	0.14	0.01	0.01	0	0.04	0.16
ENSMUSG00000029361	Nos1	260.233790446835	5.08931489055154	0.574099626769022	8.86486361120581	7.65977772881081e-19	7.76825159975298e-17	Nos1	0.02	0.02	0.04	0.44	1.38	0.03	0.03	0.03	0.12	0.12
ENSMUSG00000029379	Cxcl3	53.5533006467877	-5.72481909303758	1.41608906861593	-4.04269704492031	5.283987467873e-05	0.000562798091163929	Cxcl3	0.25	0.2	3.5	0.03	0	0.4	0.25	0.62	0	0
ENSMUSG00000029380	Cxcl1	88.027526244429	-2.78469511914362	0.973661455886383	-2.86002398709369	0.00423608965667182	0.0230633117419598	Cxcl1	0.47	0.94	5.58	0.29	0.11	0.31	0.62	0.48	0.14	0.46
ENSMUSG00000029420	Rimbp2	16.3058489766789	-2.65085579856623	0.992709638868823	-2.67032342063974	0.00757782172868721	0.0364574797539315	Rimbp2	0.05	0.16	0.27	0	0.01	0.08	0.01	0.09	0.02	0.01
ENSMUSG00000029561	Oasl2	68.5898333445627	1.82276251650215	0.557847316521318	3.26749356413278	0.00108504333424592	0.00748166704458085	Oasl2	0.29	0.2	0.33	0.85	0.6	0.08	0.25	0.18	0.2	0.27
ENSMUSG00000029576	Radil	83.9813055153132	1.59584545859227	0.381394429770099	4.18423902927536	2.86122929642501e-05	0.000328076909775474	Radil	0.13	0.33	0.28	0.33	0.44	0.08	0.15	0.12	0.29	0.22
ENSMUSG00000029618	Ocm	11.3858082680275	-4.02873622633867	1.49042199855782	-2.70308424743931	0.00686993313391908	0.0338479988565573	Ocm	0.16	0.73	0.72	0	0.09	1.05	0.07	0.42	0.05	0.05
ENSMUSG00000029641	Rasl11a	203.426205598454	1.7291189678918	0.454369149125254	3.80553779062835	0.000141496406877473	0.00131121074432201	Rasl11a	1.64	1.06	1.56	2.04	5.55	0.69	0.93	0.89	1.89	3.9
ENSMUSG00000029648	Flt1	1427.01660473168	1.55693303209961	0.203307915019196	7.65800501152457	1.88843519863756e-14	1.14201370086496e-12	Flt1	1.51	1.38	2.21	3.53	4.5	0.48	1.29	0.98	2.78	3.57
ENSMUSG00000029661	Col1a2	264290.681063096	1.8583186548196	0.14606123600835	12.7228736768554	4.41325814442247e-37	1.94755889140892e-34	Col1a2	266.8	305.24	386.7	836.86	1006.35	90.85	432.08	207.18	718.13	567.63
ENSMUSG00000029663	Gngt1	4.24255372271101	5.95577718924991	2.2999881111693	2.58948172833034	0.00961205237274974	0.0440907098175837	Gngt1	0	0	0	0.04	0.17	0	0	0	0.02	0.02
ENSMUSG00000029664	Tfpi2	65.9251332152657	2.40754891005462	0.510433294401323	4.71667686348396	2.39727977790513e-06	3.51687189700224e-05	Tfpi2	0.22	0.19	0.34	0.81	1.12	0.03	0.13	0.16	0.52	0.59
ENSMUSG00000029669	Tspan12	402.592532499343	2.16531697023884	0.216037036493291	10.0228970244465	1.20906002252023e-23	2.26914161467935e-21	Tspan12	1.11	0.87	1.08	3.73	4.15	0.36	1.52	0.86	3.91	4.98
ENSMUSG00000029675	Eln	8703.54529239698	2.23279863836041	0.195448277906746	11.4239872680062	3.1733338316499e-30	9.59522125984806e-28	Eln	12.31	9.79	15.31	40.34	48.9	5.4	13.35	9.14	30.85	41.39
ENSMUSG00000029678	Hyal5	15.8911126992686	4.94093816658605	1.06755009195124	4.62829632430188	3.68686220444907e-06	5.18469781065852e-05	Hyal5	0.01	0.01	0.03	0.15	0.28	0.01	0	0	0.12	0.1
ENSMUSG00000029718	Pcolce	3323.62872229645	2.07998167980528	0.220354052391602	9.43927128741362	3.75380870301852e-21	5.10768237524053e-19	Pcolce	11.98	11.55	18.79	41.21	49.16	3.46	12.17	7.71	24.8	26.52
ENSMUSG00000029778	Adcyap1r1	51.2412962182451	-2.80932777925824	0.628836536573492	-4.46750087799632	7.9138686666489e-06	0.000103126614197161	Adcyap1r1	0.17	0.2	0.36	0.02	0.03	0.1	0.21	0.24	0.02	0.11
ENSMUSG00000029788	Cpa5	9.86729709060796	3.83357314312596	1.28090872289803	2.99285427181148	0.00276381685059571	0.0162856735967256	Cpa5	0.02	0.02	0	0.07	0.16	0.02	0.03	0.04	0.05	0.07
ENSMUSG00000029847	2010107G12Rik	57.1922103523819	-2.63308797474137	0.687534917262323	-3.82975163679831	0.000128272655533809	0.00120786385210844	2010107G12Rik	0.61	0.3	0.95	0.09	0.06	0.57	0.18	0.2	0.07	0.08
ENSMUSG00000029861	Fam131b	42.2273145695543	1.57068738450168	0.468743577136236	3.35084566725738	0.000805651893739107	0.00585172781182035	Fam131b	0.07	0.08	0.07	0.17	0.17	0.04	0.08	0.04	0.08	0.15
ENSMUSG00000030022	Adamts9	1458.50842539294	2.12859729433023	0.280904779711677	7.57764711769961	3.51877909474263e-14	2.07417418985407e-12	Adamts9	1.19	1.23	0.77	3.18	4.21	0.86	1.81	1.01	2.78	2.18
ENSMUSG00000030074	Gxylt2	1057.63603574746	2.03251899910171	0.171930235241856	11.8217659403685	3.01283808988426e-32	1.02486709024229e-29	Gxylt2	0.9	0.96	1.03	2.39	3.05	0.31	1.24	0.48	1.8	1.68
ENSMUSG00000030144	Clec4d	136.463549124099	-3.4222230790609	1.34084120936442	-2.55229557024361	0.0107015690445157	0.0478202570768616	Clec4d	0.84	0.92	8.16	0.3	0.08	0.86	1.2	1.17	0.21	0.23
ENSMUSG00000030205	Gprc5d	13600.906154226	15.7763714850653	1.50066472919217	10.5129221592073	7.53228001284063e-26	1.61825089539029e-23	Gprc5d	0	0	0.02	136.19	460.69	0.02	0	0	86.8	139.35
ENSMUSG00000030220	Arhgdib	1721.36761088614	-1.77319149137423	0.265591857089861	-6.67637747182244	2.44920651114569e-11	9.15117709702214e-10	Arhgdib	33.21	24.98	43.47	8.33	7	18.99	19.25	15.21	6.52	7.62
ENSMUSG00000030249	Abcc9	811.665098696794	1.50294155641081	0.240291123457744	6.25466948085208	3.98358652700663e-10	1.26054265141404e-08	Abcc9	0.64	0.92	1.09	1.71	2.14	0.42	0.79	0.64	1.68	1.61
ENSMUSG00000030268	Bcat1	307.835380470599	1.90190695017175	0.385632541035526	4.9319150947807	8.14273117146679e-07	1.34297489462333e-05	Bcat1	0.62	0.38	0.79	1.39	2.69	0.52	0.34	0.47	0.96	0.9
ENSMUSG00000030329	Pianp	279.457071293326	2.21207665701548	0.664728291719561	3.32779074483672	0.0008753759212456	0.0062689201939027	Pianp	1.58	0.28	0.34	2.91	2.86	1.74	0.33	2.31	0.19	2.46
ENSMUSG00000030411	Nova2	178.493680217056	2.18584899746214	0.268168919696715	8.1510154119807	3.60881119114936e-16	2.77946552495693e-14	Nova2	0.09	0.12	0.12	0.38	0.39	0.06	0.08	0.08	0.27	0.26
ENSMUSG00000030428	Ttyh1	68.3836693519891	1.75971288478513	0.531363308919293	3.31169438169168	0.000927327915925528	0.00656324673222021	Ttyh1	0.13	0.53	0.23	0.8	0.45	0.13	0.26	0.19	0.3	0.81
ENSMUSG00000030450	Oca2	12.7886706716651	-6.7039864316035	2.09070957758894	-3.20656034844147	0.00134332125419297	0.00896719110321459	Oca2	0.01	0.03	0.29	0	0	0.15	0.25	0.08	0	0
ENSMUSG00000030494	Rhpn2	74.4070468579103	2.1907020411281	0.434887427551082	5.03740026117628	4.71897312833788e-07	8.14496757288593e-06	Rhpn2	0.09	0.1	0.16	0.46	0.36	0.02	0.11	0.06	0.28	0.35
ENSMUSG00000030523	Trpm1	37.849387866475	-4.46206914090085	1.13019419289661	-3.94805527133783	7.87886167362153e-05	0.000796077063161463	Trpm1	0.08	0.21	0.89	0.01	0.01	0.73	0.48	0.4	0.06	0.06
ENSMUSG00000030606	Hapln3	62.0443472516053	2.14419492583376	0.555766660675857	3.85808483586664	0.000114278984333968	0.0010911972258509	Hapln3	0.26	0.3	0.07	0.81	0.75	0.08	0.31	0.31	0.57	0.39
ENSMUSG00000030607	Acan	6310.19866824566	1.92068606395746	0.277324323893075	6.92577570187459	4.33592997527056e-12	1.80045296001718e-10	Acan	5.29	3.93	7.86	13.93	18.53	0.72	4.84	2.3	7.38	7.4
ENSMUSG00000030787	Lyve1	202.24824543567	2.63899194303432	0.547241724289094	4.82235148729303	1.41875656279252e-06	2.18748415082873e-05	Lyve1	0.27	0.11	0.58	1.63	1.76	0.71	0.53	0.45	1.4	1.49
ENSMUSG00000030790	Adm	858.113612469746	1.81181193295832	0.231938117163507	7.811617836326	5.64585303262516e-15	3.62934993372849e-13	Adm	4.89	4.49	4	10.97	13.79	4.56	3.87	2.86	5.59	8.13
ENSMUSG00000030854	Ptpn5	42.6053856793034	-2.9677213796948	1.10879541449949	-2.67652746474824	0.00743894685463133	0.0359464706251614	Ptpn5	0.41	0.34	0.02	0.02	0.05	0.04	0.15	0.06	0.02	0.01
ENSMUSG00000031075	Ano1	6842.7034536971	-1.50854449580316	0.255884914986441	-5.89540221971702	3.7376979167799e-09	9.85931043379358e-08	Ano1	37.57	71.93	53.81	11.82	14	38.7	36.03	31.6	10.35	13.92
ENSMUSG00000031099	Smarca1	96.2872798205107	1.95871721899895	0.394491258885834	4.9651726746265	6.86399705701708e-07	1.14817404959856e-05	Smarca1	0.17	0.18	0.11	0.39	0.48	0.12	0.21	0.13	0.43	0.55
ENSMUSG00000031202	Rab39b	40.3458805037669	2.86756574308612	0.618371909540076	4.63728332229535	3.53018366945999e-06	4.97332519024527e-05	Rab39b	0.04	0.05	0.04	0.14	0.36	0.02	0.02	0.01	0.13	0.18
ENSMUSG00000031239	Itm2a	1755.46676447627	3.34006332802658	0.230100347395218	14.5156813791755	9.63950428029109e-48	7.494944089933e-45	Itm2a	3.34	2.97	2.6	21.24	26.1	1.58	5.7	4.56	13.06	10.67
ENSMUSG00000031438	Rnf128	313.576123858729	2.13685251846377	0.359663715685762	5.9412513002305	2.82854611753493e-09	7.66661866079569e-08	Rnf128	0.58	0.51	0.83	1.41	3	0.34	0.39	0.43	1.05	2.51
ENSMUSG00000031444	F10	22.6895107251051	-5.05995322649145	1.66371878095667	-3.04135126946268	0.00235518889420557	0.0142798084903782	F10	0.07	0.03	0.71	0.03	0.01	0.14	0.1	0.09	0.02	0.01
ENSMUSG00000031465	Angpt2	161.299068734219	1.91566532306178	0.401176192553781	4.77512214986429	1.79598207323009e-06	2.71023986060083e-05	Angpt2	0.21	0.33	0.45	0.86	1.15	0.11	0.33	0.48	0.52	0.65
ENSMUSG00000031502	Col4a1	33463.5317287348	2.07445847639615	0.259673352517611	7.9887229717014	1.36343689355243e-15	9.76412175347544e-14	Col4a1	30.94	53.19	38.66	123.66	186.84	26.61	32.9	28.04	93.11	96.91
ENSMUSG00000031503	Col4a2	22711.1973027952	1.79182326147495	0.280201925733669	6.39475712660903	1.60802742532115e-10	5.38030159849258e-09	Col4a2	14.57	29.59	22.98	49.8	70.16	15.9	19.22	15.8	40.35	43.72
ENSMUSG00000031517	Gpm6a	276.557232968809	3.24090913068433	0.415519605643395	7.79965394332252	6.20771701511122e-15	3.95935950870062e-13	Gpm6a	0.25	0.31	0.2	1.14	2.66	0.2	0.33	0.22	1.51	3.65
ENSMUSG00000031574	Star	110.002643718848	-1.89903507049289	0.542979477941825	-3.49743433709728	0.000469756338579556	0.00368227628244215	Star	1.05	0.58	0.66	0.11	0.11	0.24	0.15	0.32	0.09	0.08
ENSMUSG00000031595	Pdgfrl	711.224881148088	2.12888189801428	0.244587267502071	8.7039767840583	3.20452625473462e-18	3.00709797053488e-16	Pdgfrl	2.08	2.58	3.72	7.83	10.97	0.99	3.94	2.07	5.23	7.57
ENSMUSG00000031610	Scrg1	92.2552103355725	-1.57175580617789	0.474527105815509	-3.31225716490255	0.000925464313298108	0.00655289735799285	Scrg1	1.94	3.26	4.86	0.97	0.71	4.98	6	2.93	0.66	0.83
ENSMUSG00000031661	Nkd1	635.408018564791	1.95488317917993	0.299859358559761	6.51933355880347	7.06204529936848e-11	2.45861568546031e-09	Nkd1	1.39	1.91	1.66	3.75	7.39	0.7	1.43	1.01	2.14	3.24
ENSMUSG00000031673	Cdh11	7947.47460683023	1.56219071917788	0.150025445609667	10.4128383877116	2.16663572592929e-25	4.53549078627866e-23	Cdh11	9.72	10.9	9.67	21.81	24.1	5.53	13.57	8.9	17.63	16.12
ENSMUSG00000031750	Il34	670.889207056421	-1.75581991164984	0.390611800419333	-4.49505086575703	6.95533187644388e-06	9.16599345266954e-05	Il34	30.23	14.07	9.95	4.23	3.48	8.84	8.5	8.56	2.98	5.59
ENSMUSG00000031779	Ccl22	138.090342930466	-2.92547285671317	0.501146668189856	-5.8375582287716	5.2971384698935e-09	1.35779712616046e-07	Ccl22	1.42	1.61	0.74	0.11	0.15	0.32	0.46	2	0.04	0.24
ENSMUSG00000031871	Cdh5	2306.4085040811	2.14579536083385	0.217067871249994	9.88536603080504	4.81817736686715e-23	8.11043299445431e-21	Cdh5	2.44	3.23	3.93	9.06	13.04	1.81	2.65	2.13	8.24	8.44
ENSMUSG00000031872	Bean1	270.147875049857	3.67441791563436	0.501337051951395	7.3292366908293	2.31467271330179e-13	1.19601190072125e-11	Bean1	0.23	0.21	0.24	0.98	3.71	0.1	0.11	0.07	0.75	2.95
ENSMUSG00000031910	Has3	3257.65421152562	1.75162921815081	0.156367365235013	11.2020127442717	3.9857356201426e-29	1.06687034763424e-26	Has3	3.98	3.65	4.78	9.93	11.61	2.17	3.17	3.3	4.66	6.07
ENSMUSG00000031936	Hephl1	11186.9455489676	2.69209540880754	0.395319141758918	6.80992930630535	9.76467171040961e-12	3.92703348984158e-10	Hephl1	6.98	12.04	5.93	26.11	59.76	6.08	4.06	5.93	14.18	19.09
ENSMUSG00000031952	Chst5	19.2568724986464	-2.35003709516675	0.914799844502019	-2.56890849871757	0.0102019391314788	0.0462201060318497	Chst5	0.17	0.1	0.25	0.01	0.05	0.04	0.03	0.02	0.03	0.05
ENSMUSG00000031972	Acta1	40.3953133436127	2.44000139293501	0.71614619760244	3.40712748472841	0.000656504555170556	0.00491490434517416	Acta1	0.22	0.17	0.06	0.54	0.97	0.03	0.06	0.09	0.5	0.38
ENSMUSG00000031990	Jam3	180.037602851223	1.92012631698398	0.261224219862712	7.35049115274653	1.97479852101574e-13	1.03017604636246e-11	Jam3	0.59	0.67	0.61	1.68	1.96	0.18	0.83	0.56	1.3	1.28
ENSMUSG00000031997	Trpc6	190.904624709732	2.90781723842704	0.548866815833813	5.29785579040631	1.17170444362177e-07	2.26409350952146e-06	Trpc6	0.22	0.3	0.11	0.71	1.81	0.23	0.21	0.35	0.01	1.04
ENSMUSG00000032011	Thy1	2671.98198605518	1.58439451012765	0.199834423974472	7.92853642838862	2.21743616204262e-15	1.54069351718433e-13	Thy1	17.98	16.55	14.47	35.18	39.93	8.38	16.66	11.84	20.51	24.56
ENSMUSG00000032014	Oaf	831.161432806023	1.53147278433114	0.168605607519991	9.0831663718513	1.05461237878754e-19	1.1479807280562e-17	Oaf	3.14	3.93	3.59	7.46	6.77	2	4.33	2	5.57	8.19
ENSMUSG00000032015	Pou2f3	1201.44130107142	-2.50401646111842	0.235440553878539	-10.6354509444886	2.03840259874498e-26	4.55932022360384e-24	Pou2f3	8.91	9.87	9.44	0.96	1.65	7.61	7.16	4.68	0.72	1.9
ENSMUSG00000032068	Plet1	1392.37458338816	-2.00480654312975	0.200445189481628	-10.0017693031915	1.49698192301361e-23	2.77758191351889e-21	Plet1	16.32	18.99	15.83	3.57	3.38	11.71	7.67	13.26	1.53	2.54
ENSMUSG00000032085	Tagln	1735.71861327684	1.96043957530756	0.378817379813669	5.17515742353705	2.27718895713171e-07	4.16371123091228e-06	Tagln	10.31	4.71	6	21.53	21.74	1.39	6.07	2.78	18.33	12.78
ENSMUSG00000032091	Tmprss4	2259.06324782721	-2.26025576218791	0.299173424895622	-7.55500179528476	4.18854076823207e-14	2.44251763084619e-12	Tmprss4	22.06	21.21	18.12	2.39	4.7	13.82	9.54	13.27	1.53	5.78
ENSMUSG00000032125	Robo4	361.98082277349	2.05558099074669	0.279323291555689	7.35914638302502	1.8508997567516e-13	9.6863753936667e-12	Robo4	0.37	0.6	0.69	1.45	2.15	0.32	0.57	0.49	1.46	1.77
ENSMUSG00000032135	Mcam	1949.01937971451	1.6403324893183	0.202543374407886	8.09867266265133	5.55620631675903e-16	4.20008040463155e-14	Mcam	4.69	4.23	8.54	14.04	17.46	2.47	4.17	3.91	9.94	11.37
ENSMUSG00000032179	Bmp5	736.601591330192	1.83815135901957	0.295879388165001	6.21250223078904	5.21474399340087e-10	1.60957164318052e-08	Bmp5	0.98	0.9	1.82	3.25	3.48	0.45	1.19	0.98	2.19	2.48
ENSMUSG00000032232	Cgnl1	1818.12319594259	1.62983602202792	0.295894390523899	5.50816802962095	3.62587230324888e-08	7.84549911563707e-07	Cgnl1	1.6	2.33	2.54	3.59	7.98	0.62	1.47	0.94	2.3	2.73
ENSMUSG00000032257	Ankk1	169.557767778583	-4.06835429798061	0.851963564160762	-4.77526794468986	1.79468135004648e-06	2.71023986060083e-05	Ankk1	1.5	1.93	0.41	0.01	0.12	0.4	0.52	0.57	0.01	0.01
ENSMUSG00000032278	Paqr5	1763.40248830158	-1.66201271007469	0.17770969495561	-9.35240314542119	8.56785025651052e-21	1.11028459514527e-18	Paqr5	9.21	13.31	14.18	2.9	3.38	18.06	10.29	12.73	3.67	4.2
ENSMUSG00000032291	Crabp1	214.016903851555	1.64761596691635	0.377637345989116	4.36295823073556	1.28315449456546e-05	0.000160669835791908	Crabp1	2.81	2.47	1.99	7.09	4.64	0.36	2.66	1.22	4.24	4.17
ENSMUSG00000032303	Chrna3	28.5086374591562	-3.5310680267705	1.11227007008717	-3.17464986403327	0.00150017401151129	0.00981806336479786	Chrna3	0.17	0.28	0.08	0.02	0	0.23	0.33	0.09	0.02	0.01
ENSMUSG00000032316	Clk3	8390.15948685086	1.97505189636734	0.207888838836526	9.50051915928217	2.08846467031793e-21	2.93969406353028e-19	Clk3	24.87	29.34	32.74	54.83	78.59	23.51	17.59	17.78	27.24	44.01
ENSMUSG00000032318	Isl2	20.3169645247915	4.96587902154243	0.943075411548413	5.26562241018359	1.39715186519151e-07	2.64955814806585e-06	Isl2	0.01	0.02	0.02	0.29	0.41	0	0	0.03	0.1	0.21
ENSMUSG00000032374	Plod2	2198.93925372944	2.03114193823511	0.315305590436884	6.4418202526025	1.18049040746939e-10	4.03243668894563e-09	Plod2	2.73	2.75	6.11	11.11	13.97	0.62	2.48	1.26	9.54	7.77
ENSMUSG00000032380	Dapk2	966.883559287359	-2.24748629439857	0.292228138746992	-7.69086202319625	1.46146976000907e-14	9.00485971374647e-13	Dapk2	11.09	7.64	15.11	1.86	1.81	7.55	4.62	5.74	1.6	1.57
ENSMUSG00000032387	Rbpms2	115.516764838281	2.00793288372972	0.332566071524679	6.03769613215255	1.56330094420409e-09	4.39338688760145e-08	Rbpms2	0.26	0.4	0.45	1.24	1.18	0.21	0.43	0.25	0.47	0.5
ENSMUSG00000032419	Tbx18	2238.17557739274	2.19139617838843	0.173478294730778	12.6321058308146	1.40468056056346e-36	6.03569057707372e-34	Tbx18	2.2	2.19	3.13	8.36	9.3	1.5	2.51	2.02	5.3	10.5
ENSMUSG00000032452	Clstn2	419.399503634336	1.58430507927453	0.584326827230808	2.7113338040335	0.00670131257602106	0.0331812997501853	Clstn2	0.62	1.19	0.23	1.64	1.59	0.38	0.72	0.88	0.67	0.45
ENSMUSG00000032492	Pth1r	1209.38494319107	1.90792030066092	0.214246107097046	8.90527406314412	5.3254313836176e-19	5.50339516656381e-17	Pth1r	3.16	2.81	4.46	8.98	11.48	0.69	4.71	1.6	6.46	5.41
ENSMUSG00000032502	Stac	126.681248581878	1.86815865757789	0.366767702133674	5.09357461605769	3.51374669221012e-07	6.22936547127111e-06	Stac	0.85	0.38	0.33	0.9	1.14	0.06	0.23	0.15	0.23	0.86
ENSMUSG00000032503	Arpp21	9.22456634329932	-3.71498542761816	1.34595476718203	-2.76011164579926	0.00577816111782416	0.0295384517006365	Arpp21	0.13	0.14	0.06	0.08	0.01	0.05	0.06	0.05	0.02	0
ENSMUSG00000032511	Scn5a	48.2567300127542	3.57079342175839	0.768597910195087	4.6458536699014	3.386730115172e-06	4.79190028774076e-05	Scn5a	0.02	0	0.01	0.15	0.09	0.02	0	0.01	0.12	0.16
ENSMUSG00000032532	Cck	228.072010170078	-1.78089910649814	0.615082239391025	-2.89538372667264	0.00378695294413184	0.0210532406100731	Cck	12.37	5.01	7.36	2.88	0.84	4.42	9.54	3.75	2.78	6.27
ENSMUSG00000032549	Rab6b	175.939372596404	-2.24003304723021	0.745029693472093	-3.00663593257726	0.00264155920544098	0.0157012663656499	Rab6b	1.21	0.34	0.45	0.16	0.06	0.36	0.38	0.23	0.21	0.13
ENSMUSG00000032691	Nlrp3	287.357432308438	-4.27645952697516	1.19614380352414	-3.57520518383797	0.000349953330298467	0.00286329340330625	Nlrp3	0.53	0.89	5.5	0.07	0.04	0.81	0.61	0.86	0.06	0.06
ENSMUSG00000032726	Bmp8a	580.406042873274	3.64543283999225	0.399865025395999	9.11665839337176	7.74763311126543e-20	8.56152189860135e-18	Bmp8a	0.47	0.68	0.81	3.39	9.61	0.23	0.17	0.27	2.08	5.38
ENSMUSG00000032744	Heyl	523.113848468887	2.08562902034086	0.279038211507083	7.47434915482147	7.75868876683072e-14	4.26545017457279e-12	Heyl	0.71	0.76	0.54	1.96	2.43	0.21	0.84	0.85	1.85	1.28
